"participant","trialno","rotation","target","reachdev"
216592,1,0,45,0.590657214646674
216592,2,0,135,-49.7355830350294
216592,3,0,75,16.3400077808997
216592,4,0,105,-41.4368729132545
216592,5,0,105,6.29735404903375
216592,6,0,45,-0.72066362251765
216592,7,0,75,1.27770286686645
216592,8,0,135,5.89352923206509
216592,9,0,135,-9.92624550665169
216592,10,0,45,-5.68492298710564
216592,11,0,75,0.891686407174128
216592,12,0,105,12.4744316262771
216592,13,0,75,11.232876080778
216592,14,0,135,4.10098169768462
216592,15,0,45,2.25780398867244
216592,16,0,105,15.1916229609576
216592,17,0,135,5.19442890773481
216592,18,0,75,9.75653049410131
216592,19,0,105,11.1468412355809
216592,20,0,45,21.0051039137685
216592,21,0,135,-6.77956794514995
216592,22,0,75,9.35945056784318
216592,23,0,45,15.0602358508192
216592,24,0,105,-5.25635871296285
216592,25,0,75,5.4399035191137
216592,26,0,135,-13.4282294482227
216592,27,0,45,-1.15345045110537
216592,28,0,105,1.06870083146622
216592,29,0,45,14.9754344136621
216592,30,0,75,0.538826526968354
216592,31,0,105,-21.3085890025549
216592,32,0,135,-4.47082083549517
216592,33,-0.375,45,-5.73168102006348
216592,34,-0.75,75,-7.14518003822329
216592,35,-1.125,135,-11.3099324740202
216592,36,-1.5,105,12.4153899194275
216592,37,-1.875,45,4.49258147991531
216592,38,-2.25,105,10.5724018504896
216592,39,-2.625,75,0.475848062580812
216592,40,-3,135,6.9939049541546
216592,41,-3.375,105,0.474012688758257
216592,42,-3.75,75,-8.4450981853946
216592,43,-4.125,135,0.603091194380539
216592,44,-4.5,45,1.27303002005671
216592,45,-4.875,135,-1.02303018866783
216592,46,-5.25,45,12.3194452566366
216592,47,-5.625,105,15.9161291286519
216592,48,-6,75,-1.66954191445993
216592,49,-6.375,105,9.31379648656544
216592,50,-6.75,75,-5.22485943116808
216592,51,-7.125,135,6.9003281692773
216592,52,-7.5,45,-12.652556500558
216592,53,-7.875,45,7.00938425662125
216592,54,-8.25,105,6.62712628391679
216592,55,-8.625,75,19.7355830350294
216592,56,-9,135,3.36646066342981
216592,57,-9.375,75,-0.0110775779913355
216592,58,-9.75,105,19.7709917126405
216592,59,-10.125,135,5.79921762909843
216592,60,-10.5,45,11.7064367291533
216592,61,-10.875,105,16.5289880377534
216592,62,-11.25,75,17.6686345693443
216592,63,-11.625,135,3.5322945838909
216592,64,-12,45,9.21547738983382
216592,65,-12.375,75,6.82723512244549
216592,66,-12.75,45,33.5627437810924
216592,67,-13.125,105,25.409456814394
216592,68,-13.5,135,16.27626294206
216592,69,-13.875,135,15.4304686667322
216592,70,-14.25,105,21.1761380569595
216592,71,-14.625,45,10.2221686336361
216592,72,-15,75,13.8484811060362
216592,73,-15.375,105,14.0833814846599
216592,74,-15.75,135,13.0652215368473
216592,75,-16.125,45,10.304846468766
216592,76,-16.5,75,14.4517317636958
216592,77,-16.875,135,11.8643904512811
216592,78,-17.25,75,1.66870258562377
216592,79,-17.625,45,10.3272538901943
216592,80,-18,105,6.91822029191968
216592,81,-18.375,135,17.1197155619473
216592,82,-18.75,45,21.2413190747103
216592,83,-19.125,75,16.3887165895513
216592,84,-19.5,105,21.2885624480496
216592,85,-19.875,105,27.1375947738883
216592,86,-20.25,45,32.6115368466915
216592,87,-20.625,135,1.54815769897798
216592,88,-21,75,9.43490116508835
216592,89,-21.375,75,6.57303097851932
216592,90,-21.75,135,5.9061411137705
216592,91,-22.125,105,16.9688425373277
216592,92,-22.5,45,10.1491517989683
216592,93,-22.875,45,14.9875619710568
216592,94,-23.25,105,25.079383963636
216592,95,-23.625,75,28.91249467652
216592,96,-24,135,19.2900462191887
216592,97,-24.375,45,-9.06418990812514
216592,98,-24.75,75,-0.312818360806304
216592,99,-25.125,135,-2.55790455019218
216592,100,-25.5,105,4.38451567935783
216592,101,-25.875,75,5.08134937393916
216592,102,-26.25,105,19.1327413407833
216592,103,-26.625,45,25.0442815159342
216592,104,-27,135,12.5067454154737
216592,105,-27.375,135,19.2592916437672
216592,106,-27.75,105,34.3652577350279
216592,107,-28.125,75,2.41230661835121
216592,108,-28.5,45,6.15310415119675
216592,109,-28.875,45,17.7276294543778
216592,110,-29.25,135,8.3151257567919
216592,111,-29.625,75,150.498211612614
216592,112,-30,105,32.3404866607368
216592,113,-30,105,25.3035280082945
216592,114,-30,135,17.5834818777665
216592,115,-30,75,12.4692369823646
216592,116,-30,45,16.865594018173
216592,117,-30,75,18.9141372186124
216592,118,-30,135,17.08969831667
216592,119,-30,45,13.9889306962584
216592,120,-30,105,40.9540626433983
216592,121,-30,45,37.6809806244096
216592,122,-30,105,30.9793196543395
216592,123,-30,75,11.274371806651
216592,124,-30,135,24.6889815668385
216592,125,-30,45,19.9490221835571
216592,126,-30,135,4.39870535499554
216592,127,-30,105,36.7938305604864
216592,128,-30,75,14.7271650169319
216592,129,-30,75,12.2499148250876
216592,130,-30,135,12.9630314701364
216592,131,-30,45,20.2036151683251
216592,132,-30,105,20.7832797516086
216592,133,-30,135,23.8219107580387
216592,134,-30,45,32.7014101559201
216592,135,-30,75,20.5898689598278
216592,136,-30,105,26.7191192273906
216592,137,-30,105,32.1500263510386
216592,138,-30,135,23.7948353798778
216592,139,-30,45,29.6966525376991
216592,140,-30,75,20.250272729733
216592,141,-30,135,24.2814600955109
216592,142,-30,45,13.8075190162013
216592,143,-30,75,6.62399452257332
216592,144,-30,105,21.3102497108604
216592,145,-30,105,35.1203555430395
