"participant","trialno","rotation","target","reachdev"
216331,142,60,105,-38.6631476548483
216331,143,60,45,-31.4568292196922
216331,144,60,75,-21.7142124595479
216331,145,60,105,-29.2767362786834
216331,146,60,75,-52.4291737558216
216331,147,60,45,-32.6833066437477
216331,148,60,135,-50.914969859579
216331,149,60,135,-39.636936716792
216331,150,60,75,-20.2672844021224
216331,151,60,105,-35.4288421061248
216331,152,60,45,-33.1286906649898
216331,153,60,45,-21.801417839323
216331,154,60,75,-34.44569612899
216331,155,60,105,-44.9898733581301
216331,156,60,135,-37.6614121759964
216331,157,60,105,-41.1406550883119
216331,158,60,45,10.4131035241733
216331,159,60,75,-30.323709835165
216331,160,60,135,-43.6626045468187
216331,161,60,105,-39.2163543002441
216331,162,60,135,-48.4385530884564
216331,163,60,75,-55.1678770250445
216331,164,60,45,-50.7582794486066
216331,165,60,75,-35.8335164997843
216331,166,60,45,-36.6925185872219
216331,167,60,135,-23.5445273532663
216331,168,60,105,-34.624075400122
216331,169,60,45,-23.4985729847036
216331,170,60,135,-47.6025699072354
216331,171,60,75,-42.6723240147488
216331,172,60,105,-42.0405334339857
216331,173,60,45,-29.5705014820727
216331,174,60,135,-41.5906706008045
216331,175,60,105,-45.6664587147012
216331,176,60,75,-42.8042738121498
216331,177,60,75,-52.1533533389608
216331,178,60,45,-39.1030433363627
216331,179,60,135,-52.5635175465893
216331,180,60,105,-34.624075400122
216331,181,60,135,-47.7814205462629
216331,182,60,105,-45.7666457427913
216331,183,60,45,-36.9571098592278
216331,184,60,75,-32.3047871957659
216331,185,60,105,-36.4253016635849
216331,186,60,75,-45.5485375679276
216331,187,60,135,-45.6437519077887
216331,188,60,45,-38.6815739783543
216331,189,60,105,-37.9228099310192
216331,190,60,135,-58.9061305310155
216331,191,60,45,-34.0803164074008
216331,192,60,75,-44.1132615625566
216331,193,-60,105,-21.6722074290828
216331,194,-60,45,-19.698626525058
216331,195,-60,135,-32.4447088704602
216331,196,-60,75,-18.2857769232811
216331,197,-60,105,1.40053561917556
216331,198,-60,75,-16.1389798465938
216331,199,-60,135,4.03771024964846
216331,200,-60,45,-8.13011000396736
216331,201,NA,75,-32.8155662589273
216331,202,NA,135,113.962497941401
216331,203,NA,105,-1.31445722538196
216331,204,NA,45,-1.43210535169869
216331,205,NA,75,-15.5451190795384
216331,206,NA,105,-15.0000073839888
216331,207,NA,45,-11.4303091313197
216331,208,NA,135,-18.9912049625878
216331,209,NA,75,-19.3803522875275
216331,210,NA,105,-22.9434801198693
216331,211,NA,135,-32.9885271570627
216331,212,NA,45,-7.01046430800503
216331,213,NA,45,-2.21966311506581
216331,214,NA,105,-27.4433584911122
216331,215,NA,135,-34.924521870509
216331,216,NA,75,-28.4234589686313
216331,217,NA,135,-29.8959711868521
216331,218,NA,45,-3.48579857555263
216331,219,NA,75,-23.8432213996354
216331,220,NA,105,5.26205339004619
216331,221,NA,135,-19.1912997806155
216331,222,NA,45,-22.0752944980599
216331,223,NA,105,-17.4575454104887
216331,224,NA,75,-27.9601987172205
216571,1,0,135,14.2935581130474
216571,2,0,75,-1.16449915225692
216571,3,0,45,1.47721419149321
216571,4,0,105,1.63378830719964
216571,5,0,135,5.44769936792172
216571,6,0,75,5.63349004298787
216571,7,0,105,4.68711619812586
216571,8,0,45,-2.84661691581611
216571,9,0,45,4.97626421430699
216571,10,0,105,1.326853510565
216571,11,0,135,3.14902041884759
216571,12,0,75,0.37912601136834
216571,13,0,75,-5.58445165231455
216571,14,0,105,6.61477894278624
216571,15,0,45,-5.48755706009126
216571,16,0,135,-5.74415832376716
216571,17,0,45,-6.48307369289724
216571,18,0,105,5.47515711400966
216571,19,0,75,0.434235753443408
216571,20,0,135,13.047742209713
216571,21,0,135,4.04802935074223
216571,22,0,105,2.6908896200333
216571,23,0,75,5.9723870492849
216571,24,0,45,5.77811906912666
216571,25,0,105,7.84551174801172
216571,26,0,135,-9.04943056287893
216571,27,0,75,3.33364425732231
216571,28,0,45,-1.04706477199906
216571,29,0,45,7.44532484714684
216571,30,0,105,10.371561753096
216571,31,0,135,13.5927241251431
216571,32,0,75,8.07278187399083
216571,33,60,105,10.2971423385873
216571,34,60,135,-17.3869721769155
216571,35,60,45,-5.12577012752154
216571,36,60,75,-26.6114430092765
216571,37,60,75,-13.6104596659652
216571,38,60,105,-22.9434718105904
216571,39,60,135,-16.8050209375378
216571,40,60,45,-23.0425778848967
216571,41,60,105,-15.7505567963643
216571,42,60,75,-20.2672749670248
216571,43,60,45,-31.6371840495925
216571,44,60,135,-54.6375381129309
216571,45,60,75,-27.5432719266085
216571,46,60,105,-20.661685100285
216571,47,60,45,-28.7292687844552
216571,48,60,135,-38.040577928501
216571,49,60,105,-40.2576980822979
216571,50,60,75,-27.4471018528283
216571,51,60,45,-31.7471504573911
216571,52,60,135,-30.7189042640292
216571,53,60,135,-13.4957332807958
216571,54,60,105,-23.3410800731902
216571,55,60,75,-28.8426669318705
216571,56,60,45,-36.1540690679846
216571,57,60,105,-18.6522227803063
216571,58,60,75,-22.2864185922789
216571,59,60,135,-32.5566657921067
216571,60,60,45,-28.4689189965943
216571,61,60,105,-28.3245312618908
216571,62,60,45,-28.5706985484666
216571,63,60,75,-30.8466740238615
216571,64,60,135,-12.7452894731328
216571,65,60,135,-24.3624530153122
216571,66,60,105,-41.7984339169299
216571,67,60,75,-42.9465095156369
216571,68,60,45,-32.0705290350563
216571,69,60,105,-29.686687949937
216571,70,60,45,-46.5008560872934
216571,71,60,135,-28.393019421383
216571,72,60,75,-40.2882052320824
216571,73,60,45,-39.4072646029976
216571,74,60,75,-25.08343399399
216571,75,60,135,-16.7165908212665
216571,76,60,105,-25.0369024539635
216571,77,60,135,-19.5869938634234
216571,78,60,45,-39.5829778861434
216571,79,60,75,-32.0520653704087
216571,80,60,105,-43.3549617853241
216571,81,60,75,-48.2410552161686
216571,82,60,45,-43.1323211605658
216571,83,60,105,-40.4863878032447
216571,84,60,135,-25.5599651718238
216571,85,60,75,-34.8566039339432
216571,86,60,45,-32.6065059585061
216571,87,60,105,-34.5839937702482
